lang,version,uid,master,title,loc,loc2,uid3,master4,Category,loc6,loc7,uid8,master9,Subcategory,loc11,loc12,uid13,master14,Skill,loc16,description,loc17,code,uid18,master19,level,loc21,description22,loc23
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,5b9472a599e14139b111bdcc638f177f,5b9472a599e14139b111bdcc638f177f,Development and implementation,yes,yes,99fe2108cf944c03a970a88d4921193e,99fe2108cf944c03a970a88d4921193e,User experience,yes,yes,6b4f29f2135e42b19c02a127a95f1f10,6b4f29f2135e42b19c02a127a95f1f10,User experience analysis,yes,"The identification, analysis, clarification and communication of the context of use in which applications will operate, and of the goals of  products, systems or services. Analysis and prioritisation of stakeholders? ?user experience? needs and definition of required system behaviour and performance. Resolution of potential conflicts between user requirements and determination of usability objectives",yes,UNAN,5f8a52785be44dd5b75994c1eaa3092b,5f8a52785be44dd5b75994c1eaa3092b,4,yes,"Analyses qualitative data (e.g. from site visits) and presents the data in ways that can be used to drive design (e.g. personas, red routes, user journey maps). Describes the user/ stakeholder objectives for the system, and identifies the roles of affected stakeholder groups. Defines the required behaviour and performance of the system in terms of the total use experience (e.g. in the form of scenarios of use), resolving potential conflicts between user requirements, (e.g. between accuracy and speed).Specifies measurable criteria for the required usability of the system.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,5b9472a599e14139b111bdcc638f177f,5b9472a599e14139b111bdcc638f177f,Development and implementation,yes,yes,99fe2108cf944c03a970a88d4921193e,99fe2108cf944c03a970a88d4921193e,User experience,yes,yes,6b4f29f2135e42b19c02a127a95f1f10,6b4f29f2135e42b19c02a127a95f1f10,User experience analysis,yes,"The identification, analysis, clarification and communication of the context of use in which applications will operate, and of the goals of  products, systems or services. Analysis and prioritisation of stakeholders? ?user experience? needs and definition of required system behaviour and performance. Resolution of potential conflicts between user requirements and determination of usability objectives",yes,UNAN,99ce0d67efb04b8eac3766a5cb8aa556,99ce0d67efb04b8eac3766a5cb8aa556,3,yes,"Identifies and engages with users/ stakeholders, defines relevant characteristics (e.g. ?personas?) and describes users goals and tasks (e.g. as ?user stories?). Describes the environment within which the system will be used. Identifies and describes requirements of users with special needs (e.g. resulting from physical disabilities).",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,5b9472a599e14139b111bdcc638f177f,5b9472a599e14139b111bdcc638f177f,Development and implementation,yes,yes,99fe2108cf944c03a970a88d4921193e,99fe2108cf944c03a970a88d4921193e,User experience,yes,yes,776367d73a6f4fa8a210bfc4a4845188,776367d73a6f4fa8a210bfc4a4845188,User experience design,yes,"The iterative development of user tasks, interaction and interfaces to meet user requirements, considering the whole user experience. Refinement of design solutions in response to user-centred evaluation and feedback and communication of the design to those responsible for implementation.",yes,HCEV,efa0b0d0b8c24b3dab4552b749a582b7,efa0b0d0b8c24b3dab4552b749a582b7,6,yes,"Controls user experience design practice within an enterprise or industry architecture. Specifies, and ensures adherence to, relevant technical strategies, policies, standards and practices (including security) to meet organisation?s digital user experience design objectives. Provides leadership in defining and shaping successful digital transformation projects, by specifying a manageable scope of work, developing a credible delivery roadmap, and establishing a sustainable delivery model.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,5b9472a599e14139b111bdcc638f177f,5b9472a599e14139b111bdcc638f177f,Development and implementation,yes,yes,99fe2108cf944c03a970a88d4921193e,99fe2108cf944c03a970a88d4921193e,User experience,yes,yes,776367d73a6f4fa8a210bfc4a4845188,776367d73a6f4fa8a210bfc4a4845188,User experience design,yes,"The iterative development of user tasks, interaction and interfaces to meet user requirements, considering the whole user experience. Refinement of design solutions in response to user-centred evaluation and feedback and communication of the design to those responsible for implementation.",yes,HCEV,c1404e57205d4bd4bd695ce5bb78d499,c1404e57205d4bd4bd695ce5bb78d499,5,yes,"Develops visual user experiences across digital assets by guiding project teams to evolve  key elements of a digital proposition. Combines understanding of customers and market conditions, with knowledge of digital trends, to create concepts that are both user-centred and competitively differentiating.   Facilitates the generation of new concepts and ideas and illustrates concepts with impact. Manages client expectations, explaining the costs and benefits of user experience activities, and advising on risks resulting from poor user experience.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,5b9472a599e14139b111bdcc638f177f,5b9472a599e14139b111bdcc638f177f,Development and implementation,yes,yes,99fe2108cf944c03a970a88d4921193e,99fe2108cf944c03a970a88d4921193e,User experience,yes,yes,776367d73a6f4fa8a210bfc4a4845188,776367d73a6f4fa8a210bfc4a4845188,User experience design,yes,"The iterative development of user tasks, interaction and interfaces to meet user requirements, considering the whole user experience. Refinement of design solutions in response to user-centred evaluation and feedback and communication of the design to those responsible for implementation.",yes,HCEV,e3e5f2aaf0dc457a977b77e02ca20131,e3e5f2aaf0dc457a977b77e02ca20131,4,yes,"Collaborates with colleagues from other disciplines to define technology objectives, assess solution options and devise architectural solutions that both achieve strategic business goals and meet operational requirements. Creates design briefs for new web and digital projects or refreshes of existing projects. Develops visual user experiences across digital assets, working with project teams to present propositions and strategies. Rapidly translates digital concepts into hi-fidelity visual outputs and interactive prototypes. Captures multi-disciplinary requirements, and translates those requirements into user experiences, prototypes and final assets. Plans and costs UX activities, building in time for iteration, user feedback and design changes, and articulating the costs and benefits of different design approaches.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,5b9472a599e14139b111bdcc638f177f,5b9472a599e14139b111bdcc638f177f,Development and implementation,yes,yes,99fe2108cf944c03a970a88d4921193e,99fe2108cf944c03a970a88d4921193e,User experience,yes,yes,776367d73a6f4fa8a210bfc4a4845188,776367d73a6f4fa8a210bfc4a4845188,User experience design,yes,"The iterative development of user tasks, interaction and interfaces to meet user requirements, considering the whole user experience. Refinement of design solutions in response to user-centred evaluation and feedback and communication of the design to those responsible for implementation.",yes,HCEV,3bb256f6c34948ceaab707e2ba00a5f0,3bb256f6c34948ceaab707e2ba00a5f0,3,yes,"Develops visual user experiences across digital assets (web and other digital channels). Works as part of a team to translate digital concepts into consistent graphical representations under creative direction. Supports the capture of business requirements from clients and users, and translates requirements into design briefs. Produces accessible user experiences, prototypes and final assets. Defines cost effective and efficient digital solutions, proactively resolves technical problems and ensures that technical solutions continue to meet business requirements.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,5b9472a599e14139b111bdcc638f177f,5b9472a599e14139b111bdcc638f177f,Development and implementation,yes,yes,99fe2108cf944c03a970a88d4921193e,99fe2108cf944c03a970a88d4921193e,User experience,yes,yes,776367d73a6f4fa8a210bfc4a4845188,776367d73a6f4fa8a210bfc4a4845188,User experience design,yes,"The iterative development of user tasks, interaction and interfaces to meet user requirements, considering the whole user experience. Refinement of design solutions in response to user-centred evaluation and feedback and communication of the design to those responsible for implementation.",yes,HCEV,259d1d990f924c328dba459bf17bb22a,259d1d990f924c328dba459bf17bb22a,2,yes,"Based on understanding of how web page look and feel is controlled through CSS and page templates, uses agreed procedures for uploading and use of images, icons and video. Applies the principles of page layout and use of headlines and sub-heads to meet audience needs.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,5b9472a599e14139b111bdcc638f177f,5b9472a599e14139b111bdcc638f177f,Development and implementation,yes,yes,99fe2108cf944c03a970a88d4921193e,99fe2108cf944c03a970a88d4921193e,User experience,yes,yes,96e5a84dd1084ef6ac5d1dbe536a8518,96e5a84dd1084ef6ac5d1dbe536a8518,User experience evaluation,yes,"Evaluation of systems, products or services, to assure that the stakeholder and organisational requirements have been met, required practice has been followed, and systems in use continue to meet organisational and user needs. Iterative assessment (from early prototypes to final live implementation) of effectiveness, efficiency, user satisfaction, health and safety, and accessibility to measure or improve the usability of new or existing processes, with the intention of achieving optimum levels of product or service usability.",yes,USEV,1e59c20431ca495e9eadf5f61a5ce622,1e59c20431ca495e9eadf5f61a5ce622,5,yes,"Advises on achievement of usability (including health and safety and accessibility) of specific visual design approaches and their suitability for different audiences. Advises on what to evaluate and type of evaluation. Manages evaluation of systems, products or services, to assure that the stakeholder and organisational requirements have been met, required practice has been followed, and systems in use continue to meet organisational and user needs. Evaluates design aspects of web tenders and a proposals including wireframes and mockups. Ensures that the results of evaluations are understood by system developers. Influences design teams to take action on the findings of usability tests",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,5b9472a599e14139b111bdcc638f177f,5b9472a599e14139b111bdcc638f177f,Development and implementation,yes,yes,99fe2108cf944c03a970a88d4921193e,99fe2108cf944c03a970a88d4921193e,User experience,yes,yes,96e5a84dd1084ef6ac5d1dbe536a8518,96e5a84dd1084ef6ac5d1dbe536a8518,User experience evaluation,yes,"Evaluation of systems, products or services, to assure that the stakeholder and organisational requirements have been met, required practice has been followed, and systems in use continue to meet organisational and user needs. Iterative assessment (from early prototypes to final live implementation) of effectiveness, efficiency, user satisfaction, health and safety, and accessibility to measure or improve the usability of new or existing processes, with the intention of achieving optimum levels of product or service usability.",yes,USEV,efe138710bb84fd4b6ca3ec9b95417b1,efe138710bb84fd4b6ca3ec9b95417b1,4,yes,"Plans and performs all types of evaluation, in order to check that stakeholder and organisational requirements have been met, choosing between formative and summative usability tests. Selects and administers moderated or unmoderated usability tests. Tests developing systems to ensure compatibility with user requirements, tasks and environment, as defined in agreed specifications. Checks systems in use for changes in organisational, user, other stakeholder, and usability needs and to ensure that these needs continue to be met. Assesses the stability of requirements against changes in context of use. Interprets and presents results of evaluations to design team(s), prioritising usability issues.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,5b9472a599e14139b111bdcc638f177f,5b9472a599e14139b111bdcc638f177f,Development and implementation,yes,yes,99fe2108cf944c03a970a88d4921193e,99fe2108cf944c03a970a88d4921193e,User experience,yes,yes,96e5a84dd1084ef6ac5d1dbe536a8518,96e5a84dd1084ef6ac5d1dbe536a8518,User experience evaluation,yes,"Evaluation of systems, products or services, to assure that the stakeholder and organisational requirements have been met, required practice has been followed, and systems in use continue to meet organisational and user needs. Iterative assessment (from early prototypes to final live implementation) of effectiveness, efficiency, user satisfaction, health and safety, and accessibility to measure or improve the usability of new or existing processes, with the intention of achieving optimum levels of product or service usability.",yes,USEV,92c0a24e5a6f48bd954f1988eacb8086,92c0a24e5a6f48bd954f1988eacb8086,3,yes,"Evaluate prototypes to obtain user feedback on requirements of developing systems. Tests the usability of component systems, and alternative designs, administering formative and summative usability tests, logging and analysing data. Check systems for adherence to applicable human science knowledge, style guides, guidelines, standards and legislation. Evaluates the usability of existing or competitor systems to provide benchmark values and as input to design.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,5b9472a599e14139b111bdcc638f177f,5b9472a599e14139b111bdcc638f177f,Development and implementation,yes,yes,99fe2108cf944c03a970a88d4921193e,99fe2108cf944c03a970a88d4921193e,User experience,yes,yes,96e5a84dd1084ef6ac5d1dbe536a8518,96e5a84dd1084ef6ac5d1dbe536a8518,User experience evaluation,yes,"Evaluation of systems, products or services, to assure that the stakeholder and organisational requirements have been met, required practice has been followed, and systems in use continue to meet organisational and user needs. Iterative assessment (from early prototypes to final live implementation) of effectiveness, efficiency, user satisfaction, health and safety, and accessibility to measure or improve the usability of new or existing processes, with the intention of achieving optimum levels of product or service usability.",yes,USEV,7f4d8242f6c64415b8bd9e30fd8748c3,7f4d8242f6c64415b8bd9e30fd8748c3,2,yes,"Assists in the preparations for evaluations and in the operation of the test environment. Assists in collection of feedback on the developing design, from end users and other representative sources. Maintains the test environment.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,5b9472a599e14139b111bdcc638f177f,5b9472a599e14139b111bdcc638f177f,Development and implementation,yes,yes,99fe2108cf944c03a970a88d4921193e,99fe2108cf944c03a970a88d4921193e,User experience,yes,yes,96e5a84dd1084ef6ac5d1dbe536a8518,96e5a84dd1084ef6ac5d1dbe536a8518,User experience evaluation,yes,"Evaluation of systems, products or services, to assure that the stakeholder and organisational requirements have been met, required practice has been followed, and systems in use continue to meet organisational and user needs. Iterative assessment (from early prototypes to final live implementation) of effectiveness, efficiency, user satisfaction, health and safety, and accessibility to measure or improve the usability of new or existing processes, with the intention of achieving optimum levels of product or service usability.",yes,USEV,016dc461147241069030bbb25e20cd45,016dc461147241069030bbb25e20cd45,6,yes,"Is responsible for organisational commitment to high standards in all aspects of the interaction between users and deployed technology - the user experience. Specifies ergonomics standards and methods to meet organisational objectives. Acts to influence the perception of the organisation, in relation to ergonomics, and the user experience of deployed products and systems, and to ensure that this is addressed in future design.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,5b9472a599e14139b111bdcc638f177f,5b9472a599e14139b111bdcc638f177f,Development and implementation,yes,yes,10fb1a39df9e4104988be527d1292a79,10fb1a39df9e4104988be527d1292a79,Installation and integration,yes,yes,dcf1c4fce2d74ef69e018fb244a30db4,dcf1c4fce2d74ef69e018fb244a30db4,Systems integration,yes,The incremental and logical integration and testing of components and/or subsystems and their interfaces in order to create operational services.,yes,SINT,f1ee859c8819422cbcf37940bd52d747,f1ee859c8819422cbcf37940bd52d747,6,yes,Establishes standards and procedures across the IT service lifecycle (including the development lifecycle) in the areas of systems integration and testing and ensures that practitioners adhere to them. Manages resources to ensure that the systems integration function operates effectively.,yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,5b9472a599e14139b111bdcc638f177f,5b9472a599e14139b111bdcc638f177f,Development and implementation,yes,yes,10fb1a39df9e4104988be527d1292a79,10fb1a39df9e4104988be527d1292a79,Installation and integration,yes,yes,dcf1c4fce2d74ef69e018fb244a30db4,dcf1c4fce2d74ef69e018fb244a30db4,Systems integration,yes,The incremental and logical integration and testing of components and/or subsystems and their interfaces in order to create operational services.,yes,SINT,ecb9c26b505d413187b5016abd450fba,ecb9c26b505d413187b5016abd450fba,5,yes,"Designs and builds integration components and interfaces. Leads practical integration work under the technical direction of the system /service designer. May contribute to the overall design of the service. May define the technical criteria for product/component selection. Contributes to decisions about tools, methods and approaches.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,5b9472a599e14139b111bdcc638f177f,5b9472a599e14139b111bdcc638f177f,Development and implementation,yes,yes,10fb1a39df9e4104988be527d1292a79,10fb1a39df9e4104988be527d1292a79,Installation and integration,yes,yes,dcf1c4fce2d74ef69e018fb244a30db4,dcf1c4fce2d74ef69e018fb244a30db4,Systems integration,yes,The incremental and logical integration and testing of components and/or subsystems and their interfaces in order to create operational services.,yes,SINT,d6f0946d5eb04407aa64f3f7435abb83,d6f0946d5eb04407aa64f3f7435abb83,4,yes,"Defines the integration build, accepts software modules from software developers, and produces software builds for loading onto the target environment. Configures the hardware environment, produces integration test specifications, and conducts tests, recording details of any failures and carrying out fault diagnosis.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,5b9472a599e14139b111bdcc638f177f,5b9472a599e14139b111bdcc638f177f,Development and implementation,yes,yes,10fb1a39df9e4104988be527d1292a79,10fb1a39df9e4104988be527d1292a79,Installation and integration,yes,yes,dcf1c4fce2d74ef69e018fb244a30db4,dcf1c4fce2d74ef69e018fb244a30db4,Systems integration,yes,The incremental and logical integration and testing of components and/or subsystems and their interfaces in order to create operational services.,yes,SINT,18387225039b409dad093097d22af777,18387225039b409dad093097d22af777,3,yes,"Defines the integration build and produces a build definition for generation of the software. Accepts software modules from software developers, and produces software builds for loading onto the target hardware from software source code. Configures the hardware environment, produces integration test specifications, conducts tests and records the details of any failures. Carries out and reports fault diagnosis relating to moderately complex problems.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,5b9472a599e14139b111bdcc638f177f,5b9472a599e14139b111bdcc638f177f,Development and implementation,yes,yes,10fb1a39df9e4104988be527d1292a79,10fb1a39df9e4104988be527d1292a79,Installation and integration,yes,yes,dcf1c4fce2d74ef69e018fb244a30db4,dcf1c4fce2d74ef69e018fb244a30db4,Systems integration,yes,The incremental and logical integration and testing of components and/or subsystems and their interfaces in order to create operational services.,yes,SINT,2d0ffa59797744408fee0bcb32f107a8,2d0ffa59797744408fee0bcb32f107a8,2,yes,"Produces software builds from software source code. Conducts tests as defined in an integration test specification, records the details of any failures, and carries out fault diagnosis relating to simple failures, reporting the results of the diagnosis in a clear and concise manner.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,5b9472a599e14139b111bdcc638f177f,5b9472a599e14139b111bdcc638f177f,Development and implementation,yes,yes,10fb1a39df9e4104988be527d1292a79,10fb1a39df9e4104988be527d1292a79,Installation and integration,yes,yes,284bad8ad7de489c95e55e35cecc635b,284bad8ad7de489c95e55e35cecc635b,Porting/software configuration,yes,The configuration of software products into new or existing software environments/platforms.,yes,PORT,452bd155345e4c92b4bd729a71250993,452bd155345e4c92b4bd729a71250993,6,yes,"Ensures the availability of hardware, software, and resources for the systems testing of platform-specific versions of one or more software products. Defines configurations required for testing with reference to agreed testing standards. Evaluates new developments in the organisation and the industry and advises senior management on potential growth, problem areas and resourcing needs. Ensures adherence to agreed standards and good practice.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,5b9472a599e14139b111bdcc638f177f,5b9472a599e14139b111bdcc638f177f,Development and implementation,yes,yes,10fb1a39df9e4104988be527d1292a79,10fb1a39df9e4104988be527d1292a79,Installation and integration,yes,yes,284bad8ad7de489c95e55e35cecc635b,284bad8ad7de489c95e55e35cecc635b,Porting/software configuration,yes,The configuration of software products into new or existing software environments/platforms.,yes,PORT,aef3ce6bd8e04dc2b949ace665016b26,aef3ce6bd8e04dc2b949ace665016b26,5,yes,"Leads a team, providing expert technical knowledge in the systems testing of platform-specific versions of the software products, on varying platforms. Provides specialist guidance information to support, systems testing and quality assurance functions to assist in improving procedures.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,5b9472a599e14139b111bdcc638f177f,5b9472a599e14139b111bdcc638f177f,Development and implementation,yes,yes,10fb1a39df9e4104988be527d1292a79,10fb1a39df9e4104988be527d1292a79,Installation and integration,yes,yes,284bad8ad7de489c95e55e35cecc635b,284bad8ad7de489c95e55e35cecc635b,Porting/software configuration,yes,The configuration of software products into new or existing software environments/platforms.,yes,PORT,02db991d0f544365bcd9859f0219760a,02db991d0f544365bcd9859f0219760a,4,yes,Configures software and equipment and tests platform-specific versions of one or more software products. Reports the outcome of testing and identifies potential improvements to the process and to the software products according to agreed designs and standards.,yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,5b9472a599e14139b111bdcc638f177f,5b9472a599e14139b111bdcc638f177f,Development and implementation,yes,yes,10fb1a39df9e4104988be527d1292a79,10fb1a39df9e4104988be527d1292a79,Installation and integration,yes,yes,284bad8ad7de489c95e55e35cecc635b,284bad8ad7de489c95e55e35cecc635b,Porting/software configuration,yes,The configuration of software products into new or existing software environments/platforms.,yes,PORT,9a8b5e8c62db43928f6c32910accf494,9a8b5e8c62db43928f6c32910accf494,3,yes,"Assists in the configuration of software and equipment and the systems testing of platform-specific versions of one or more software products. Documents faults, implements resolutions and retests to agreed standards.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,5b9472a599e14139b111bdcc638f177f,5b9472a599e14139b111bdcc638f177f,Development and implementation,yes,yes,10fb1a39df9e4104988be527d1292a79,10fb1a39df9e4104988be527d1292a79,Installation and integration,yes,yes,b0606d4f75ea4761a106df4be94feb56,b0606d4f75ea4761a106df4be94feb56,Hardware design,yes,"The specification and design of computing and communications equipment (such as semiconductor processors, HPC architectures and DSP and graphics processor chips), typically for integration into, or connection to an IT infrastructure or network. The identification of concepts and their translation into implementable design. The selection and integration, or design and prototyping of components. The adherence to industry standards including compatibility, security and sustainability.",yes,HWDE,31f77b636df74c4f99dbb35d5b406eb3,31f77b636df74c4f99dbb35d5b406eb3,4,yes,"Designs computing and communications equipment, taking account of target environment, performance, security and sustainability requirements. Translates logical designs into physical designs, and delivers technical prototypes of proposed components for approval by customer and execution by technicians. Designs tests to measure performance of prototypes and production output against specification and inform iterative development.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,5b9472a599e14139b111bdcc638f177f,5b9472a599e14139b111bdcc638f177f,Development and implementation,yes,yes,10fb1a39df9e4104988be527d1292a79,10fb1a39df9e4104988be527d1292a79,Installation and integration,yes,yes,b0606d4f75ea4761a106df4be94feb56,b0606d4f75ea4761a106df4be94feb56,Hardware design,yes,"The specification and design of computing and communications equipment (such as semiconductor processors, HPC architectures and DSP and graphics processor chips), typically for integration into, or connection to an IT infrastructure or network. The identification of concepts and their translation into implementable design. The selection and integration, or design and prototyping of components. The adherence to industry standards including compatibility, security and sustainability.",yes,HWDE,2c6caacee5f3476787281bcc4c495e31,2c6caacee5f3476787281bcc4c495e31,5,yes,"Specifies and designs complex hardware components/ systems. Selects appropriate design standards, methods and tools, consistent with agreed enterprise policies, and ensures they are applied effectively. Reviews others' designs to ensure selection of appropriate technology, efficient use of resources, and effective integration of multiple systems and technology. Contributes to policy for selection of components. Evaluates and undertakes impact analysis on major design options and assesses and manages associated risks. Ensures that hardware designs balance functional, service quality, security, systems management and sustainability requirements.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,5b9472a599e14139b111bdcc638f177f,5b9472a599e14139b111bdcc638f177f,Development and implementation,yes,yes,10fb1a39df9e4104988be527d1292a79,10fb1a39df9e4104988be527d1292a79,Installation and integration,yes,yes,b0606d4f75ea4761a106df4be94feb56,b0606d4f75ea4761a106df4be94feb56,Hardware design,yes,"The specification and design of computing and communications equipment (such as semiconductor processors, HPC architectures and DSP and graphics processor chips), typically for integration into, or connection to an IT infrastructure or network. The identification of concepts and their translation into implementable design. The selection and integration, or design and prototyping of components. The adherence to industry standards including compatibility, security and sustainability.",yes,HWDE,62a2ea448358413297a19ffe9f755f35,62a2ea448358413297a19ffe9f755f35,6,yes,"Controls hardware design practice within an enterprise. Influences industry-based models for the development of new technology components. Develops effective procurement strategies, consistent with business needs. Ensures adherence to that relevant technical strategies, policies, standards and practices.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,5b9472a599e14139b111bdcc638f177f,5b9472a599e14139b111bdcc638f177f,Development and implementation,yes,yes,10fb1a39df9e4104988be527d1292a79,10fb1a39df9e4104988be527d1292a79,Installation and integration,yes,yes,8e819405316c45a19b666c817fabf343,8e819405316c45a19b666c817fabf343,Systems installation/decommissioning,yes,"The installation, testing, implementation or decommissioning and removal of cabling, wiring, equipment, hardware and associated software, following plans and instructions and in accordance with agreed standards. The testing of hardware and software components, resolution of malfunctions, and recording of results. The reporting of details of hardware and software installed so that configuration management records can be updated.",yes,HSIN,fc7df4fb53c7447a9654fa98ef4cd9db,fc7df4fb53c7447a9654fa98ef4cd9db,5,yes,"Takes responsibility for installation projects, providing effective team leadership, including information flow to and from the customer during project work. Develops and implements quality plans and method statements. Monitors the effectiveness of installations and ensures that appropriate recommendations for change are made.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,5b9472a599e14139b111bdcc638f177f,5b9472a599e14139b111bdcc638f177f,Development and implementation,yes,yes,10fb1a39df9e4104988be527d1292a79,10fb1a39df9e4104988be527d1292a79,Installation and integration,yes,yes,8e819405316c45a19b666c817fabf343,8e819405316c45a19b666c817fabf343,Systems installation/decommissioning,yes,"The installation, testing, implementation or decommissioning and removal of cabling, wiring, equipment, hardware and associated software, following plans and instructions and in accordance with agreed standards. The testing of hardware and software components, resolution of malfunctions, and recording of results. The reporting of details of hardware and software installed so that configuration management records can be updated.",yes,HSIN,9540d0773bdd4f3abe34037694a7d957,9540d0773bdd4f3abe34037694a7d957,4,yes,"Undertakes routine installations and de-installations of items of hardware and/or software. Takes action to ensure targets are met within established safety and quality procedures, including, where appropriate, handover to the client. Conducts tests of hardware and/or software using supplied test procedures and diagnostic tools. Corrects malfunctions, calling on other experienced colleagues and external resources if required. Documents details of all hardware/software items that have been installed and removed so that configuration management records can be updated. Develops installation procedures and standards, and schedules installation work. Provides specialist guidance and advice to less experienced colleagues to ensure best use is made of available assets, and to maintain or improve the installation service.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,5b9472a599e14139b111bdcc638f177f,5b9472a599e14139b111bdcc638f177f,Development and implementation,yes,yes,10fb1a39df9e4104988be527d1292a79,10fb1a39df9e4104988be527d1292a79,Installation and integration,yes,yes,8e819405316c45a19b666c817fabf343,8e819405316c45a19b666c817fabf343,Systems installation/decommissioning,yes,"The installation, testing, implementation or decommissioning and removal of cabling, wiring, equipment, hardware and associated software, following plans and instructions and in accordance with agreed standards. The testing of hardware and software components, resolution of malfunctions, and recording of results. The reporting of details of hardware and software installed so that configuration management records can be updated.",yes,HSIN,fa5a0f55ac3147b58bc649ea79c3e388,fa5a0f55ac3147b58bc649ea79c3e388,3,yes,"Installs or removes hardware and/or software, using supplied installation instructions and tools including, where appropriate, handover to the client. Conducts tests, corrects malfunctions, and documents results in accordance with agreed procedures. Reports details of all hardware/software items that have been installed and removed so that configuration management records can be updated. Provides assistance to users in a professional manner following agreed procedures for further help or escalation. Reviews change requests. Maintains accurate records of user requests, contact details and outcomes. Contributes to the development of installation procedures and standards.",yes
en,6,07b893404de94e92b2d1c97adb3badf0,07b893404de94e92b2d1c97adb3badf0,Skills,yes,yes,5b9472a599e14139b111bdcc638f177f,5b9472a599e14139b111bdcc638f177f,Development and implementation,yes,yes,10fb1a39df9e4104988be527d1292a79,10fb1a39df9e4104988be527d1292a79,Installation and integration,yes,yes,8e819405316c45a19b666c817fabf343,8e819405316c45a19b666c817fabf343,Systems installation/decommissioning,yes,"The installation, testing, implementation or decommissioning and removal of cabling, wiring, equipment, hardware and associated software, following plans and instructions and in accordance with agreed standards. The testing of hardware and software components, resolution of malfunctions, and recording of results. The reporting of details of hardware and software installed so that configuration management records can be updated.",yes,HSIN,effdd6035f704867bd4e764814433d9d,effdd6035f704867bd4e764814433d9d,2,yes,"Installs or removes hardware and/or software, and associated connections, using supplied installation instructions and tools. Conducts tests and corrects malfunctions. Documents results in accordance with agreed procedures. Assists with the evaluation of change requests. Contributes, as required, to investigations of problems and faults concerning the installation of hardware and/or software and confirms the correct working of installations.",yes
